zone_id,model,gp_id,x_m,z_m,disp_x_m,disp_z_m,stress_xx_Pa,stress_zz_Pa,stress_xz_Pa,state
266,softening-ubiquitous,483,18.99666968,27.35,-0.3736417057,-0.1741183387,108245.7867,86890.9939,-135121.6633,192
266,softening-ubiquitous,587,20.66811643,27.35,-0.3675688758,-0.1713094632,108245.7867,86890.9939,-135121.6633,192
267,softening-ubiquitous,483,18.99666968,27.35,-0.3736417057,-0.1741183387,-425329.9623,-473158.8231,372934.0815,192
267,softening-ubiquitous,587,20.66811643,27.35,-0.3675688758,-0.1713094632,-425329.9623,-473158.8231,372934.0815,192
267,softening-ubiquitous,485,18.85502362,29.82971779,-0.3731998,-0.1781738178,-425329.9623,-473158.8231,372934.0815,192
267,softening-ubiquitous,589,20.52939313,30.04992244,-0.3658312619,-0.1770640958,-425329.9623,-473158.8231,372934.0815,192
268,softening-ubiquitous,485,18.85502362,29.82971779,-0.3731998,-0.1781738178,-3351186.291,-3395814.553,3309826.197,192
268,softening-ubiquitous,589,20.52939313,30.04992244,-0.3658312619,-0.1770640958,-3351186.291,-3395814.553,3309826.197,192
268,softening-ubiquitous,487,18.43134358,32.28866363,-0.3712308005,-0.1857128634,-3351186.291,-3395814.553,3309826.197,192
268,softening-ubiquitous,591,20.11445543,32.73965209,-0.3630204613,-0.1811140338,-3351186.291,-3395814.553,3309826.197,192
269,softening-ubiquitous,487,18.43134358,32.28866363,-0.3712308005,-0.1857128634,-4775366.364,-4758715.303,4345190.144,192
269,softening-ubiquitous,591,20.11445543,32.73965209,-0.3630204613,-0.1811140338,-4775366.364,-4758715.303,4345190.144,192
269,softening-ubiquitous,489,16.77389132,37.03441067,-0.3678914036,-0.1928885106,-4775366.364,-4758715.303,4345190.144,192
269,softening-ubiquitous,593,18.49120353,38.02590134,-0.3698672432,-0.187432959,-4775366.364,-4758715.303,4345190.144,192
270,softening-ubiquitous,489,16.77389132,37.03441067,-0.3678914036,-0.1928885106,-3568129.433,-3568129.433,3568131.535,240
270,softening-ubiquitous,593,18.49120353,38.02590134,-0.3698672432,-0.187432959,-3568129.433,-3568129.433,3568131.535,240
270,softening-ubiquitous,491,16.09251702,38.37534061,0.02670472354,0.2019483503,-3568129.433,-3568129.433,3568131.535,240
270,softening-ubiquitous,595,17.82388891,39.56154193,0.02504796062,0.2080985012,-3568129.433,-3568129.433,3568131.535,240
271,softening-ubiquitous,491,16.09251702,38.37534061,0.02670472354,0.2019483503,-3898304.948,-3784955.036,3861453.523,0
271,softening-ubiquitous,595,17.82388891,39.56154193,0.02504796062,0.2080985012,-3898304.948,-3784955.036,3861453.523,0
271,softening-ubiquitous,493,13.96045201,41.31045201,0.02106855646,0.1939823093,-3898304.948,-3784955.036,3861453.523,0
271,softening-ubiquitous,597,15.58415548,42.93415548,0.01797742324,0.200088648,-3898304.948,-3784955.036,3861453.523,0
272,softening-ubiquitous,493,13.96045201,41.31045201,0.02106855646,0.1939823093,-4549020.466,-4132590.746,3494206.692,64
272,softening-ubiquitous,597,15.58415548,42.93415548,0.01797742324,0.200088648,-4549020.466,-4132590.746,3494206.692,64
272,softening-ubiquitous,495,9.582327335,43.9470778,0.04311130528,0.2034875222,-4549020.466,-4132590.746,3494206.692,64
272,softening-ubiquitous,599,10.48836228,45.51637636,0.04116026531,0.2106136663,-4549020.466,-4132590.746,3494206.692,64
273,softening-ubiquitous,495,9.582327335,43.9470778,0.04311130528,0.2034875222,-4301204.873,-3833595.142,3351646.913,192
273,softening-ubiquitous,599,10.48836228,45.51637636,0.04116026531,0.2106136663,-4301204.873,-3833595.142,3351646.913,192
273,softening-ubiquitous,497,4.891286588,45.60453006,0.06511765111,0.2032198937,-4301204.873,-3833595.142,3351646.913,192
273,softening-ubiquitous,601,5.30261491,47.13962826,0.06228868003,0.2119250467,-4301204.873,-3833595.142,3351646.913,192
274,softening-ubiquitous,497,4.891286588,45.60453006,0.06511765111,0.2032198937,-2162792.522,-1440965.658,471994.9709,64
274,softening-ubiquitous,601,5.30261491,47.13962826,0.06228868003,0.2119250467,-2162792.522,-1440965.658,471994.9709,64
274,softening-ubiquitous,499,2.214100725,46.16985616,0.07649614486,0.202740359,-2162792.522,-1440965.658,471994.9709,64
274,softening-ubiquitous,603,2.393328147,47.69328925,0.07396839928,0.2096645032,-2162792.522,-1440965.658,471994.9709,64
275,softening-ubiquitous,499,2.214100725,46.16985616,0.07649614486,0.202740359,-2835969.455,-1608225.964,-947332.1381,64
275,softening-ubiquitous,603,2.393328147,47.69328925,0.07396839928,0.2096645032,-2835969.455,-1608225.964,-947332.1381,64
275,softening-ubiquitous,501,1.660575544,46.16985616,0.07858239518,0.2022485118,-2835969.455,-1608225.964,-947332.1381,64
275,softening-ubiquitous,605,1.79499611,47.69328925,0.07636951221,0.2088413899,-2835969.455,-1608225.964,-947332.1381,64
276,softening-ubiquitous,501,1.660575544,46.16985616,0.07858239518,0.2022485118,-3384794.045,-1369661.488,-1504086.547,64
276,softening-ubiquitous,605,1.79499611,47.69328925,0.07636951221,0.2088413899,-3384794.045,-1369661.488,-1504086.547,64
276,softening-ubiquitous,503,1.107050362,46.16985616,0.08063366949,0.2019809425,-3384794.045,-1369661.488,-1504086.547,64
276,softening-ubiquitous,607,1.196664074,47.69328925,0.07856950497,0.2080561157,-3384794.045,-1369661.488,-1504086.547,64
277,softening-ubiquitous,503,1.107050362,46.16985616,0.08063366949,0.2019809425,-4433230.905,-1661586.857,-1923032.044,64
277,softening-ubiquitous,607,1.196664074,47.69328925,0.07856950497,0.2080561157,-4433230.905,-1661586.857,-1923032.044,64
277,softening-ubiquitous,505,0.5535251812,46.16985616,0.08269813696,0.2017848133,-4433230.905,-1661586.857,-1923032.044,64
277,softening-ubiquitous,609,0.5983320368,47.69328925,0.08047835832,0.2072378105,-4433230.905,-1661586.857,-1923032.044,64
278,softening-ubiquitous,505,0.5535251812,46.16985616,0.08269813696,0.2017848133,-5736888.265,-2026521.196,-2358972.619,64
278,softening-ubiquitous,609,0.5983320368,47.69328925,0.08047835832,0.2072378105,-5736888.265,-2026521.196,-2358972.619,64
278,softening-ubiquitous,507,0,46.16985616,0.0846990342,0.2015804809,-5736888.265,-2026521.196,-2358972.619,64
278,softening-ubiquitous,611,0,47.69328925,0.08211292574,0.2062940541,-5736888.265,-2026521.196,-2358972.619,64
279,softening-ubiquitous,507,0,46.16985616,0.0846990342,0.2015804809,-6872429.647,-2151070.175,-2890295.516,64
279,softening-ubiquitous,611,0,47.69328925,0.08211292574,0.2062940541,-6872429.647,-2151070.175,-2890295.516,64
279,softening-ubiquitous,509,-0.5535251812,46.16985616,0.08658870669,0.2013162582,-6872429.647,-2151070.175,-2890295.516,64
279,softening-ubiquitous,613,-0.5983320368,47.69328925,0.08340524769,0.2051716544,-6872429.647,-2151070.175,-2890295.516,64
280,softening-ubiquitous,509,-0.5535251812,46.16985616,0.08658870669,0.2013162582,-7993945.817,-2139238.373,-3612153.23,64
280,softening-ubiquitous,613,-0.5983320368,47.69328925,0.08340524769,0.2051716544,-7993945.817,-2139238.373,-3612153.23,64
280,softening-ubiquitous,511,-1.107050362,46.16985616,0.08828677572,0.2009753468,-7993945.817,-2139238.373,-3612153.23,64
280,softening-ubiquitous,615,-1.196664074,47.69328925,0.08435465453,0.203879521,-7993945.817,-2139238.373,-3612153.23,64
281,softening-ubiquitous,511,-1.107050362,46.16985616,0.08828677572,0.2009753468,-9144809.674,-2213294.984,-4293354.211,64
281,softening-ubiquitous,615,-1.196664074,47.69328925,0.08435465453,0.203879521,-9144809.674,-2213294.984,-4293354.211,64
281,softening-ubiquitous,513,-1.660575544,46.16985616,0.08972692373,0.2005599486,-9144809.674,-2213294.984,-4293354.211,64
281,softening-ubiquitous,617,-1.79499611,47.69328925,0.08497170959,0.2023890989,-9144809.674,-2213294.984,-4293354.211,64
282,softening-ubiquitous,513,-1.660575544,46.16985616,0.08972692373,0.2005599486,-10765331.74,-2439451.108,-4806763.505,64
282,softening-ubiquitous,617,-1.79499611,47.69328925,0.08497170959,0.2023890989,-10765331.74,-2439451.108,-4806763.505,64
282,softening-ubiquitous,515,-2.214100725,46.16985616,0.0907479704,0.2001254824,-10765331.74,-2439451.108,-4806763.505,64
282,softening-ubiquitous,619,-2.393328147,47.69328925,0.08537414644,0.2007234348,-10765331.74,-2439451.108,-4806763.505,64
283,softening-ubiquitous,515,-2.214100725,46.16985616,0.0907479704,0.2001254824,-10918112.53,-2530569.757,-4375372.7,0
283,softening-ubiquitous,619,-2.393328147,47.69328925,0.08537414644,0.2007234348,-10918112.53,-2530569.757,-4375372.7,0
283,softening-ubiquitous,517,-4.891286588,45.60453006,0.09533168724,0.1933108959,-10918112.53,-2530569.757,-4375372.7,0
283,softening-ubiquitous,621,-5.30261491,47.13962826,0.0895806228,0.1928744422,-10918112.53,-2530569.757,-4375372.7,0
284,softening-ubiquitous,517,-4.891286588,45.60453006,0.09533168724,0.1933108959,-10015447.1,-3941587.127,-4766836.323,0
284,softening-ubiquitous,621,-5.30261491,47.13962826,0.0895806228,0.1928744422,-10015447.1,-3941587.127,-4766836.323,0
284,softening-ubiquitous,519,-9.582327335,43.9470778,0.1049685966,0.1809110137,-10015447.1,-3941587.127,-4766836.323,0
284,softening-ubiquitous,623,-10.48836228,45.51637636,0.09915302779,0.1789152214,-10015447.1,-3941587.127,-4766836.323,0
285,softening-ubiquitous,519,-9.582327335,43.9470778,0.1049685966,0.1809110137,-8855809.549,-4550288.003,-4689514.301,0
285,softening-ubiquitous,623,-10.48836228,45.51637636,0.09915302779,0.1789152214,-8855809.549,-4550288.003,-4689514.301,0
285,softening-ubiquitous,521,-13.96045201,41.31045201,0.1179259901,0.1688130205,-8855809.549,-4550288.003,-4689514.301,0
285,softening-ubiquitous,625,-15.58415548,42.93415548,0.1117401885,0.1644764499,-8855809.549,-4550288.003,-4689514.301,0
286,softening-ubiquitous,521,-13.96045201,41.31045201,0.1179259901,0.1688130205,-7241015.556,-4366695.977,-4470181.962,0
286,softening-ubiquitous,625,-15.58415548,42.93415548,0.1117401885,0.1644764499,-7241015.556,-4366695.977,-4470181.962,0
286,softening-ubiquitous,523,-16.09251702,38.37534061,0.1309894912,0.1625453562,-7241015.556,-4366695.977,-4470181.962,0
286,softening-ubiquitous,627,-17.82388891,39.56154193,0.1261697095,0.1574928933,-7241015.556,-4366695.977,-4470181.962,0
287,softening-ubiquitous,523,-16.09251702,38.37534061,0.1309894912,0.1625453562,-5997565.815,-4152768.842,-4376409.346,0
287,softening-ubiquitous,627,-17.82388891,39.56154193,0.1261697095,0.1574928933,-5997565.815,-4152768.842,-4376409.346,0
287,softening-ubiquitous,525,-16.77389132,37.03441067,0.1368932868,0.1604822621,-5997565.815,-4152768.842,-4376409.346,0
287,softening-ubiquitous,629,-18.49120353,38.02590134,0.1326832144,0.1553271993,-5997565.815,-4152768.842,-4376409.346,0
288,softening-ubiquitous,525,-16.77389132,37.03441067,0.1368932868,0.1604822621,-4004808.702,-3829373.529,-3867109.126,0
288,softening-ubiquitous,629,-18.49120353,38.02590134,0.1326832144,0.1553271993,-4004808.702,-3829373.529,-3867109.126,0
288,softening-ubiquitous,527,-18.43134358,32.28866363,0.1566743686,0.155515822,-4004808.702,-3829373.529,-3867109.126,0
288,softening-ubiquitous,631,-20.11445543,32.73965209,0.154309009,0.1501632117,-4004808.702,-3829373.529,-3867109.126,0
289,softening-ubiquitous,527,-18.43134358,32.28866363,0.1566743686,0.155515822,-1991833.617,-3553165.224,-2719810.335,0
289,softening-ubiquitous,631,-20.11445543,32.73965209,0.154309009,0.1501632117,-1991833.617,-3553165.224,-2719810.335,0
289,softening-ubiquitous,529,-18.85502362,29.82971779,0.166339453,0.1545163333,-1991833.617,-3553165.224,-2719810.335,0
289,softening-ubiquitous,633,-20.52939313,30.04992244,0.1646750593,0.1487748385,-1991833.617,-3553165.224,-2719810.335,0
290,softening-ubiquitous,529,-18.85502362,29.82971779,0.166339453,0.1545163333,-1398004.794,-2140164.218,-1910890.67,64
290,softening-ubiquitous,633,-20.52939313,30.04992244,0.1646750593,0.1487748385,-1398004.794,-2140164.218,-1910890.67,64
290,softening-ubiquitous,531,-18.99666968,27.35,0.1768183738,0.1552376049,-1398004.794,-2140164.218,-1910890.67,64
290,softening-ubiquitous,635,-20.66811643,27.35,0.1749147706,0.148618147,-1398004.794,-2140164.218,-1910890.67,64
291,softening-ubiquitous,531,-18.99666968,27.35,0.1768183738,0.1552376049,-110832.6084,251218.6785,-567635.2511,64
291,softening-ubiquitous,635,-20.66811643,27.35,0.1749147706,0.148618147,-110832.6084,251218.6785,-567635.2511,64
291,softening-ubiquitous,533,-18.99666968,21.56719026,0.1999187007,0.1582945055,-110832.6084,251218.6785,-567635.2511,64
291,softening-ubiquitous,637,-20.66811643,21.05838221,0.1992216996,0.1511504482,-110832.6084,251218.6785,-567635.2511,64
292,softening-ubiquitous,533,-18.99666968,21.56719026,0.1999187007,0.1582945055,167356.2536,170306.7826,-173322.281,192
292,softening-ubiquitous,637,-20.66811643,21.05838221,0.1992216996,0.1511504482,167356.2536,170306.7826,-173322.281,192
292,softening-ubiquitous,535,-18.99666968,13.30736378,0.2274503522,0.159381898,167356.2536,170306.7826,-173322.281,192
292,softening-ubiquitous,639,-20.66811643,12.07180413,0.2249222762,0.1490385798,167356.2536,170306.7826,-173322.281,192
293,softening-ubiquitous,535,-18.99666968,13.30736378,0.2274503522,0.159381898,30691.79225,167479.2252,-327981.5249,192
293,softening-ubiquitous,639,-20.66811643,12.07180413,0.2249222762,0.1490385798,30691.79225,167479.2252,-327981.5249,192
293,softening-ubiquitous,537,-18.99666968,5.047537311,0.2469570449,0.1549170078,30691.79225,167479.2252,-327981.5249,192
293,softening-ubiquitous,641,-20.66811643,3.085226057,0.249090676,0.1481791296,30691.79225,167479.2252,-327981.5249,192
294,softening-ubiquitous,537,-18.99666968,5.047537311,0.2469570449,0.1549170078,-11998.78453,201348.4037,-387669.6448,208
294,softening-ubiquitous,641,-20.66811643,3.085226057,0.249090676,0.1481791296,-11998.78453,201348.4037,-387669.6448,208
294,softening-ubiquitous,539,-18.79432442,-2.886751346,0.2492856419,0.1368984086,-11998.78453,201348.4037,-387669.6448,208
294,softening-ubiquitous,643,-20.29638445,-5.303300859,0.2510132602,0.1302513984,-11998.78453,201348.4037,-387669.6448,208
295,softening-ubiquitous,539,-18.79432442,-2.886751346,0.2492856419,0.1368984086,127974.6421,323912.5554,-495111.1233,208
295,softening-ubiquitous,643,-20.29638445,-5.303300859,0.2510132602,0.1302513984,127974.6421,323912.5554,-495111.1233,208
295,softening-ubiquitous,541,-18.3255525,-10.10060215,0.2481638396,0.1198688639,127974.6421,323912.5554,-495111.1233,208
295,softening-ubiquitous,645,-19.43519544,-12.36829892,0.2447934133,0.1104166791,127974.6421,323912.5554,-495111.1233,208
296,softening-ubiquitous,541,-18.3255525,-10.10060215,0.2481638396,0.1198688639,83173.62349,355955.2938,-594295.2922,208
296,softening-ubiquitous,645,-19.43519544,-12.36829892,0.2447934133,0.1104166791,83173.62349,355955.2938,-594295.2922,208
296,softening-ubiquitous,543,-18.02125871,-17.31445295,0.2431664809,0.1016220727,83173.62349,355955.2938,-594295.2922,208
296,softening-ubiquitous,647,-18.87617204,-19.43329699,0.2383915665,0.0932421853,83173.62349,355955.2938,-594295.2922,208
297,softening-ubiquitous,543,-18.02125871,-17.31445295,0.2431664809,0.1016220727,60584.41189,360060.9308,-621725.1719,208
297,softening-ubiquitous,647,-18.87617204,-19.43329699,0.2383915665,0.0932421853,60584.41189,360060.9308,-621725.1719,208
297,softening-ubiquitous,545,-17.80779735,-24.52830375,0.2175007076,0.06768791988,60584.41189,360060.9308,-621725.1719,208
297,softening-ubiquitous,649,-18.48401849,-26.49829505,0.2087575539,0.05883445394,60584.41189,360060.9308,-621725.1719,208
298,softening-ubiquitous,545,-17.80779735,-24.52830375,0.2175007076,0.06768791988,-200338.2981,17749.09439,-208300.4961,208
298,softening-ubiquitous,649,-18.48401849,-26.49829505,0.2087575539,0.05883445394,-200338.2981,17749.09439,-208300.4961,208
298,softening-ubiquitous,547,-17.64977969,-31.74215456,0.1748026818,0.0262559742,-200338.2981,17749.09439,-208300.4961,208
298,softening-ubiquitous,651,-18.19372152,-33.56329312,0.1625289598,0.01769296602,-200338.2981,17749.09439,-208300.4961,208
299,softening-ubiquitous,547,-17.64977969,-31.74215456,0.1748026818,0.0262559742,-1631997.18,-1525824.552,1433074.385,240
299,softening-ubiquitous,651,-18.19372152,-33.56329312,0.1625289598,0.01769296602,-1631997.18,-1525824.552,1433074.385,240
299,softening-ubiquitous,549,-17.52808746,-38.95600536,0.1190573852,-0.01767733989,-1631997.18,-1525824.552,1433074.385,240
299,softening-ubiquitous,653,-17.97015861,-40.62829118,0.10764345,-0.0256719278,-1631997.18,-1525824.552,1433074.385,240
300,softening-ubiquitous,549,-17.52808746,-38.95600536,0.1190573852,-0.01767733989,-5778348.251,-5742520.479,5711216.264,208
300,softening-ubiquitous,653,-17.97015861,-40.62829118,0.10764345,-0.0256719278,-5778348.251,-5742520.479,5711216.264,208
300,softening-ubiquitous,447,-17.43148612,-46.16985616,0.06575290916,-0.06062444739,-5778348.251,-5742520.479,5711216.264,208
300,softening-ubiquitous,551,-17.79269062,-47.69328925,0.05896368243,-0.06865594205,-5778348.251,-5742520.479,5711216.264,208
301,softening-ubiquitous,551,-17.79269062,-47.69328925,0.05896368243,-0.06865594205,-3789349.645,-3741227.333,3699180.891,208
301,softening-ubiquitous,655,-18.22042704,-49.49733053,0.0513869006,-0.07814893645,-3789349.645,-3741227.333,3699180.891,208
301,softening-ubiquitous,553,-13.34451796,-47.69328925,0.03164010381,-0.08077077271,-3789349.645,-3741227.333,3699180.891,208
301,softening-ubiquitous,657,-13.66532028,-49.49733053,0.02378813359,-0.09419120685,-3789349.645,-3741227.333,3699180.891,208
302,softening-ubiquitous,553,-13.34451796,-47.69328925,0.03164010381,-0.08077077271,-3598575.713,-3510050.235,3432702.098,240
302,softening-ubiquitous,657,-13.66532028,-49.49733053,0.02378813359,-0.09419120685,-3598575.713,-3510050.235,3432702.098,240
302,softening-ubiquitous,555,-8.896345309,-47.69328925,-0.00326983338,-0.09050464389,-3598575.713,-3510050.235,3432702.098,240
302,softening-ubiquitous,659,-9.110213522,-49.49733053,-0.00855520206,-0.1061782566,-3598575.713,-3510050.235,3432702.098,240
303,softening-ubiquitous,555,-8.896345309,-47.69328925,-0.00326983338,-0.09050464389,-1072394.263,-897476.199,744643.5018,208
303,softening-ubiquitous,659,-9.110213522,-49.49733053,-0.00855520206,-0.1061782566,-1072394.263,-897476.199,744643.5018,208
303,softening-ubiquitous,557,-4.448172654,-47.69328925,-0.03618326755,-0.102097438,-1072394.263,-897476.199,744643.5018,208
303,softening-ubiquitous,661,-4.555106761,-49.49733053,-0.04106348216,-0.1158666221,-1072394.263,-897476.199,744643.5018,208
304,softening-ubiquitous,557,-4.448172654,-47.69328925,-0.03618326755,-0.102097438,-143762.7925,218616.178,-535240.7607,208
304,softening-ubiquitous,661,-4.555106761,-49.49733053,-0.04106348216,-0.1158666221,-143762.7925,218616.178,-535240.7607,208
